permno,predicted_eps,eps_actual,stock_exret,stock_ticker,comp_name,position_type,year,month,date
17830,80.09844489645597,1.82,0.0495318208,UTX,UTC,LONG,2016,7,2016-07-01
59176,74.89179944933251,2.1,0.0606953387,AXP,AMERICAN EXPRESS,LONG,2016,7,2016-07-01
66181,72.8698686139192,1.97,0.0824219991,HD,HOME DEPOT,LONG,2016,7,2016-07-01
19393,67.69879018822625,0.69,0.0220976804,BMY,BRISTOLMYERS,LONG,2016,7,2016-07-01
87055,67.31808861455536,1.77,0.0646243055,COST,COSTCO WHOLESALE,LONG,2016,7,2016-07-01
66800,67.10882787333715,0.98,0.0291060932,AIG,AIG,LONG,2016,7,2016-07-01
45751,65.44652700757992,0.91,-0.034818743,MMC,MARSH MCLENNAN,LONG,2016,7,2016-07-01
56573,61.53773727775341,1.46,0.107710879,ITW,ILLINOIS TOOL,LONG,2016,7,2016-07-01
57904,61.22140154252766,0.855,0.0014629035,AFL,AFLAC,LONG,2016,7,2016-07-01
87842,58.93212897263709,0.83,0.0728604976,MET,METLIFE,LONG,2016,7,2016-07-01
70519,58.90133740294248,1.24,0.0370729897,C,CITIGROUP INC,LONG,2016,7,2016-07-01
82800,56.77568735735456,0.29,-0.036893841,SCCO,SOUTHERN COPPER,LONG,2016,7,2016-07-01
50876,54.86586204071041,0.86,0.0523714196,LLY,ELI LILLY,LONG,2016,7,2016-07-01
17005,54.749703646233215,1.32,-0.027304624,CVS,CVS HEALTH,LONG,2016,7,2016-07-01
82775,54.664843672612776,0.31,-0.102273058,HIG,HARTFORD FIN SER,LONG,2016,7,2016-07-01
10104,54.2640773954534,0.55,0.006152324,ORCL,ORACLE,LONG,2016,7,2016-07-01
89525,52.32721584014705,0.415,0.0356183384,CMCSA,COMCAST,LONG,2016,7,2016-07-01
24643,51.71479990996913,0.32,0.1454310004,AA,ALCOA,LONG,2016,7,2016-07-01
19502,49.159790393481146,1.07,-0.048476652,WBA,WALGREENS BOOTS,LONG,2016,7,2016-07-01
13856,45.84593931544701,1.4,0.0279290896,PEP,PEPSICO,LONG,2016,7,2016-07-01
14541,45.22106266294975,0.35,-0.022617232,CVX,CHEVRON,LONG,2016,7,2016-07-01
77418,43.11648395367921,1.29,0.0420899164,TWX,TIME WARNER,LONG,2016,7,2016-07-01
66157,38.75731061527188,0.82,0.0454235111,USB,US BANCORP,LONG,2016,7,2016-07-01
65875,37.1367826202041,0.94,0.0022176163,VZ,VERIZON,LONG,2016,7,2016-07-01
27959,35.240213485785894,1.07,-0.002531327,DUK,DUKE ENERGY,LONG,2016,7,2016-07-01
77605,34.46952199585732,0.27,0.0387388017,BSX,BOSTON SCIENT,LONG,2016,7,2016-07-01
44644,33.92616829982207,0.69,-0.031984106,ADP,ADP,LONG,2016,7,2016-07-01
59328,32.102695540934945,0.59,0.0626049225,INTC,INTEL,LONG,2016,7,2016-07-01
87137,30.479187313879137,0.06,0.0557999645,DVN,DEVON ENERGY,SHORT,2016,7,2016-07-01
89006,30.318067988488902,0.44,-0.033818961,MDLZ,MONDELEZ INTL,SHORT,2016,7,2016-07-01
15579,29.96829253600967,0.76,0.1191934307,TXN,TEXAS INSTRUMENT,SHORT,2016,7,2016-07-01
87447,28.53505306423986,1.43,0.0033276387,UPS,UNITED PARCEL,SHORT,2016,7,2016-07-01
13901,28.312041134114395,0.81,-0.018471493,MO,ALTRIA GROUP,SHORT,2016,7,2016-07-01
66093,27.30892852529092,0.72,0.0127600056,T,AT&T,SHORT,2016,7,2016-07-01
71563,26.74158846736656,0.66,0.0351832729,BBT,BB AND T,SHORT,2016,7,2016-07-01
59408,26.5104751559319,0.37,0.0917366479,BAC,BANK OF AMERICA,SHORT,2016,7,2016-07-01
21371,22.336353118516925,1.14,0.0714574341,CAH,CARDINAL HEALTH,SHORT,2016,7,2016-07-01
48725,21.60285668735358,1.17,0.066275682,UNP,UNION PACIFIC,SHORT,2016,7,2016-07-01
49656,21.292255100530355,0.76,0.018847698,BK,BONY MELLON,SHORT,2016,7,2016-07-01
20482,21.174062505432325,0.55,0.1448012326,ABT,ABBOTT,SHORT,2016,7,2016-07-01
76076,21.13679015595348,0.63,0.0729962398,CSCO,CISCO SYSTEMS,SHORT,2016,7,2016-07-01
64936,20.80296696351862,0.71,0.0009548356,D,DOMINION RESOURC,SHORT,2016,7,2016-07-01
17750,20.48638370715816,1.53,-0.057881065,KMB,KIMBERLY CLARK,SHORT,2016,7,2016-07-01
34833,19.047793291853147,-0.18,-0.011184572,OXY,OCCIDENTAL,SHORT,2016,7,2016-07-01
10107,18.590052751211157,0.69,0.1074803282,MSFT,MICROSOFT,SHORT,2016,7,2016-07-01
22752,18.015444265865767,0.93,0.0180259884,MRK,"MERCK & CO., INC",SHORT,2016,7,2016-07-01
27887,17.79164681664348,0.46,0.0617194843,BAX,BAXTER INTL,SHORT,2016,7,2016-07-01
12060,16.713109966635336,4.08,-0.011000513,GE,GE,SHORT,2016,7,2016-07-01
11308,13.89320309641537,0.6,-0.037702773,KO,COCA- COLA,SHORT,2016,7,2016-07-01
19561,9.797151214970526,-0.44,0.0289830953,BA,BOEING,SHORT,2016,7,2016-07-01
21936,6.218922189554668,0.64,0.0475137268,PFE,PFIZER INC,SHORT,2016,7,2016-07-01
61399,3.7495912193735066,1.37,0.0435034331,LOW,LOWES,SHORT,2016,7,2016-07-01
43449,3.393992182850514,1.45,-0.02255329,MCD,MCDONALDS CP,SHORT,2016,7,2016-07-01
21776,2.5697329413825294,0.65,0.025102479,EXC,EXELON,SHORT,2016,7,2016-07-01
68144,-0.6263545060082656,0.94,0.0292546988,STI,SUNTRUST BANKS,SHORT,2016,7,2016-07-01
52038,-2.7052728469492564,0.64,0.0204937175,SYY,SYSCO,SHORT,2016,7,2016-07-01
13928,-8.790661491060238,-0.79,-0.058227498,COP,CONOCOPHILLIPS,SHORT,2016,7,2016-07-01
18411,-9.695602807344908,0.74,-0.002624036,SO,SOUTHERN CO,SHORT,2016,7,2016-07-01
89258,-10.29147619117623,1.84,0.0551687252,PRU,PRUDENTIAL FINL,SHORT,2016,7,2016-07-01
69032,-11.649187819475213,0.75,0.1133488823,MS,MORGAN STANLEY,SHORT,2016,7,2016-07-01
14702,-14.478827038604232,0.5,0.0965877209,AMAT,APPLIED,SHORT,2016,7,2016-07-01
86356,-17.526848397819897,0.43,0.3308551047,EBAY,EBAY,SHORT,2016,7,2016-07-01
22779,-18.693698184950605,1.03,0.0514901016,MSI,MOTOROLA,SHORT,2016,7,2016-07-01
27828,-20.899876505035408,0.48,0.1161346618,HPQ,HP,SHORT,2016,7,2016-07-01
75186,-23.14010213963644,0.3,0.122676361,SCHW,CHARLES SCHWAB,SHORT,2016,7,2016-07-01
23819,-24.121966509769894,-0.14,-0.036190309,HAL,HALLIBURTON,SHORT,2016,7,2016-07-01
77178,-30.980048455594517,1.16,0.1679911945,QCOM,QUALCOMM,SHORT,2016,7,2016-07-01
22103,-37.09792810137573,0.8,0.0715024878,EMR,EMERSON ELECTRIC,SHORT,2016,7,2016-07-01
77606,-38.24005399949901,1.22,0.0965827588,KSS,KOHLS,SHORT,2016,7,2016-07-01
49154,-38.44306803205727,1.23,0.07871725,TGT,TARGET,SHORT,2016,7,2016-07-01
34746,-53.21236802893248,0.41,0.0788221393,FITB,FIFTH THIRD BANC,SHORT,2016,7,2016-07-01
76226,-57.40713967380599,0.93,-0.040978793,CBS,CBS CORP,SHORT,2016,7,2016-07-01
22293,-59.347078545742,0.37,0.08476093,GLW,CORNING,SHORT,2016,7,2016-07-01
18729,-63.33354347970294,0.7,0.0219311934,CL,COLGATE,SHORT,2016,7,2016-07-01
18542,-84.61296664229965,1.09,0.1016335968,CAT,CATERPILLAR,SHORT,2016,7,2016-07-01
90386,-85.76412706187892,0.06,0.0311216075,MOS,MOSAIC CO,SHORT,2016,7,2016-07-01
90505,-88.91575161071283,0.52,0.1644355391,LVS,LAS VEGAS SANDS,SHORT,2016,7,2016-07-01
25785,-89.00760400085683,0.52,0.0188930925,F,FORD MOTOR,SHORT,2016,7,2016-07-01
17778,494.6284449922901,2951.0,0.044985186,BRK.A,BERKSHIRE HATHA,LONG,2016,8,2016-08-01
22111,189.178353009478,1.68,-0.040845268,JNJ,JOHNSON & JOHNSO,LONG,2016,8,2016-08-01
90319,168.4971662484167,0.453,-0.002082947,GOOGL,ALPHABET,LONG,2016,8,2016-08-01
47896,156.42641131513835,1.58,0.0549820956,JPM,JPMORGAN,LONG,2016,8,2016-08-01
89179,154.16373000827838,2.45,-0.047862515,ANTM,ANTHEM,LONG,2016,8,2016-08-01
14008,152.72982058369922,3.02,-0.005838558,AMGN,AMGEN,LONG,2016,8,2016-08-01
60628,150.73325118144385,2.9,0.0185152494,FDX,FEDEX,LONG,2016,8,2016-08-01
11850,145.81892592389136,0.63,-0.01211678,XOM,EXXON MOBIL,LONG,2016,8,2016-08-01
12490,142.99971832002296,3.29,-0.002316737,IBM,INTL BUS MACH,LONG,2016,8,2016-08-01
86868,140.09219659891244,4.88,0.0709542666,GS,GOLDMAN SACHS,LONG,2016,8,2016-08-01
22592,134.41234343417233,2.15,0.0109572379,MMM,3M,LONG,2016,8,2016-08-01
55976,128.12535375155198,0.98,-0.014315373,WMT,WALMART,LONG,2016,8,2016-08-01
79323,126.381360557438,1.26,0.0138494257,ALL,ALLSTATE,LONG,2016,8,2016-08-01
92655,126.09551903634302,2.17,-0.050130125,UNH,UNITEDHEALTH,LONG,2016,8,2016-08-01
59459,109.95652283503716,2.4,0.0212248654,TRV,TRAVELERS,LONG,2016,8,2016-08-01
17830,104.18996486598007,1.76,-0.005402055,UTX,UTC,LONG,2016,8,2016-08-01
87842,102.86012055849686,1.28,0.0246011183,MET,METLIFE,LONG,2016,8,2016-08-01
21178,101.46158951106251,3.27,-0.032289561,LMT,LOCKHEED,LONG,2016,8,2016-08-01
18163,97.94718352661889,1.03,0.0198958215,PG,PROCTER GAMBLE,LONG,2016,8,2016-08-01
12052,96.7824417500866,2.48,0.0360856686,GD,GENERAL DYNAMICS,LONG,2016,8,2016-08-01
19393,90.4284411668548,0.77,-0.233056557,BMY,BRISTOLMYERS,LONG,2016,8,2016-08-01
38703,89.66288769279814,1.03,0.0667167787,WFC,WELLS FARGO,LONG,2016,8,2016-08-01
26403,88.17294758215253,1.1,-0.0157289,DIS,WALT DISNEY,LONG,2016,8,2016-08-01
87055,78.85996777258964,1.77,-0.028187111,COST,COSTCO WHOLESALE,LONG,2016,8,2016-08-01
14593,78.5601884337492,0.4175,0.0234061737,AAPL,APPLE,LONG,2016,8,2016-08-01
66181,77.9994664709614,1.6,-0.025011996,HD,HOME DEPOT,LONG,2016,8,2016-08-01
10145,67.08857716306899,1.6,0.0081813053,HON,HONEYWELL INTL,LONG,2016,8,2016-08-01
14541,66.91346450286666,0.49,-0.008299156,CVX,CHEVRON,LONG,2016,8,2016-08-01
10104,65.03133373316929,0.55,0.0041859724,ORCL,ORACLE,LONG,2016,8,2016-08-01
64936,62.00641135643657,1.14,-0.040702347,D,DOMINION RESOURC,LONG,2016,8,2016-08-01
70519,61.01718457800708,1.24,0.0895055492,C,CITIGROUP INC,LONG,2016,8,2016-08-01
27959,58.50547789144302,1.68,-0.059494228,DUK,DUKE ENERGY,LONG,2016,8,2016-08-01
50876,57.58243536941231,0.88,-0.056057152,LLY,ELI LILLY,LONG,2016,8,2016-08-01
17005,56.375930952281394,1.59,0.007133912,CVS,CVS HEALTH,LONG,2016,8,2016-08-01
82800,54.346623143423415,0.26,-0.004817163,SCCO,SOUTHERN COPPER,LONG,2016,8,2016-08-01
89525,54.11874766409656,0.46,-0.029791046,CMCSA,COMCAST,LONG,2016,8,2016-08-01
57904,51.85356053809555,0.91,0.031759068,AFL,AFLAC,LONG,2016,8,2016-08-01
89258,48.40424075548644,2.66,0.0634206195,PRU,PRUDENTIAL FINL,LONG,2016,8,2016-08-01
45751,46.767114727451386,0.69,0.0283931136,MMC,MARSH MCLENNAN,LONG,2016,8,2016-08-01
87137,44.43880470175368,0.09,0.1317227517,DVN,DEVON ENERGY,LONG,2016,8,2016-08-01
12060,43.79782398281726,2.56,0.0030113162,GE,GE,LONG,2016,8,2016-08-01
56573,42.20060458442164,1.5,0.0296959874,ITW,ILLINOIS TOOL,LONG,2016,8,2016-08-01
87447,40.81544623959786,1.44,0.0173763443,UPS,UNITED PARCEL,LONG,2016,8,2016-08-01
82775,39.15866574057435,1.06,0.0356846001,HIG,HARTFORD FIN SER,LONG,2016,8,2016-08-01
19561,37.6350484480994,3.51,-0.023542859,BA,BOEING,LONG,2016,8,2016-08-01
13856,37.26558306107107,1.4,-0.013214122,PEP,PEPSICO,LONG,2016,8,2016-08-01
19502,36.208414381287696,1.07,0.0229545623,WBA,WALGREENS BOOTS,LONG,2016,8,2016-08-01
24643,35.19651316445946,0.32,-0.048222594,AA,ALCOA,LONG,2016,8,2016-08-01
22752,33.92647053568117,1.07,0.070205744,MRK,"MERCK & CO., INC",LONG,2016,8,2016-08-01
66093,33.160274033735334,0.74,-0.055871051,T,AT&T,LONG,2016,8,2016-08-01
34833,32.78056248605018,-0.15,0.0281687282,OXY,OCCIDENTAL,SHORT,2016,8,2016-08-01
77418,30.42645038822228,1.55,0.0280126814,TWX,TIME WARNER,SHORT,2016,8,2016-08-01
21371,29.65314858666689,1.24,-0.047209572,CAH,CARDINAL HEALTH,SHORT,2016,8,2016-08-01
27887,28.81452002906464,0.56,-0.024356621,BAX,BAXTER INTL,SHORT,2016,8,2016-08-01
21936,28.781885627523373,0.61,-0.04872264,PFE,PFIZER INC,SHORT,2016,8,2016-08-01
66157,25.772015056166797,0.84,0.0467528921,USB,US BANCORP,SHORT,2016,8,2016-08-01
15579,24.93359336113734,0.94,-0.00321074,TXN,TEXAS INSTRUMENT,SHORT,2016,8,2016-08-01
77605,23.57655311038222,0.27,-0.019145675,BSX,BOSTON SCIENT,SHORT,2016,8,2016-08-01
21776,22.911987605943352,0.91,-0.079652761,EXC,EXELON,SHORT,2016,8,2016-08-01
65875,22.65290829479773,1.01,-0.0557856,VZ,VERIZON,SHORT,2016,8,2016-08-01
66800,19.670499577210396,1.23,0.0988081429,AIG,AIG,SHORT,2016,8,2016-08-01
89006,19.628032526946257,0.52,0.0234471333,MDLZ,MONDELEZ INTL,SHORT,2016,8,2016-08-01
48725,19.120239535703945,1.36,0.0323630903,UNP,UNION PACIFIC,SHORT,2016,8,2016-08-01
59328,18.369262751166247,0.8,0.0368051265,INTC,INTEL,SHORT,2016,8,2016-08-01
13901,17.186833755214295,0.82,-0.023981398,MO,ALTRIA GROUP,SHORT,2016,8,2016-08-01
18411,17.12176195583494,1.28,-0.030293424,SO,SOUTHERN CO,SHORT,2016,8,2016-08-01
13928,15.276734713567125,-0.66,0.0054344816,COP,CONOCOPHILLIPS,SHORT,2016,8,2016-08-01
44644,13.409780608199585,0.86,0.0094683605,ADP,ADP,SHORT,2016,8,2016-08-01
10107,11.144726458737274,0.76,0.0199128926,MSFT,MICROSOFT,SHORT,2016,8,2016-08-01
76076,8.656309464947263,0.61,0.0296067424,CSCO,CISCO SYSTEMS,SHORT,2016,8,2016-08-01
52038,7.935214671325667,0.63,0.0011516063,SYY,SYSCO,SHORT,2016,8,2016-08-01
11308,7.313973086109641,0.49,-0.004784019,KO,COCA- COLA,SHORT,2016,8,2016-08-01
14702,7.311140524277121,0.66,0.1386360262,AMAT,APPLIED,SHORT,2016,8,2016-08-01
71563,6.2672136404178005,0.73,0.0521461103,BBT,BB AND T,SHORT,2016,8,2016-08-01
59408,2.4715034969866814,0.41,0.1188475971,BAC,BANK OF AMERICA,SHORT,2016,8,2016-08-01
61399,0.2139393272893137,0.88,-0.06971873,LOW,LOWES,SHORT,2016,8,2016-08-01
20482,-0.1780278248827826,0.59,-0.061205577,ABT,ABBOTT,SHORT,2016,8,2016-08-01
43449,-1.089632226009634,1.62,-0.009549748,MCD,MCDONALDS CP,SHORT,2016,8,2016-08-01
49656,-4.510888122191851,0.9,0.0574141253,BK,BONY MELLON,SHORT,2016,8,2016-08-01
17750,-8.284754365089888,1.52,-0.011701393,KMB,KIMBERLY CLARK,SHORT,2016,8,2016-08-01
22779,-18.059419295973832,1.37,0.109485801,MSI,MOTOROLA,SHORT,2016,8,2016-08-01
68144,-22.295163791720164,0.91,0.0480383259,STI,SUNTRUST BANKS,SHORT,2016,8,2016-08-01
59176,-24.22391884271737,1.2,0.01717516,AXP,AMERICAN EXPRESS,SHORT,2016,8,2016-08-01
77178,-26.27654786637784,1.28,0.0160991025,QCOM,QUALCOMM,SHORT,2016,8,2016-08-01
49154,-26.45987748819099,1.04,-0.060468145,TGT,TARGET,SHORT,2016,8,2016-08-01
77606,-31.80890324330681,0.8,0.0668834556,KSS,KOHLS,SHORT,2016,8,2016-08-01
75186,-35.097690966898874,0.34,0.1092299406,SCHW,CHARLES SCHWAB,SHORT,2016,8,2016-08-01
22103,-36.08840234064158,0.96,-0.049305566,EMR,EMERSON ELECTRIC,SHORT,2016,8,2016-08-01
27828,-36.65457250870925,0.48,0.025495907,HPQ,HP,SHORT,2016,8,2016-08-01
23819,-38.04476050556637,0.01,-0.015087804,HAL,HALLIBURTON,SHORT,2016,8,2016-08-01
86356,-41.62477117665419,0.45,0.031892426,EBAY,EBAY,SHORT,2016,8,2016-08-01
69032,-41.67175496503465,0.8,0.1157067824,MS,MORGAN STANLEY,SHORT,2016,8,2016-08-01
22293,-54.71201088593805,0.42,0.027027778,GLW,CORNING,SHORT,2016,8,2016-08-01
34746,-67.28047556901515,0.43,0.0619707253,FITB,FIFTH THIRD BANC,SHORT,2016,8,2016-08-01
76226,-70.62510966594573,1.05,-0.022988251,CBS,CBS CORP,SHORT,2016,8,2016-08-01
18542,-74.4442516761983,0.85,-0.009987399,CAT,CATERPILLAR,SHORT,2016,8,2016-08-01
18729,-84.20402343149671,0.73,-0.001409243,CL,COLGATE,SHORT,2016,8,2016-08-01
90386,-85.72384838455741,0.33,0.1135036905,MOS,MOSAIC CO,SHORT,2016,8,2016-08-01
90505,-87.94482379503377,0.72,-0.008887116,LVS,LAS VEGAS SANDS,SHORT,2016,8,2016-08-01
25785,-128.10992362325692,0.26,-0.004939294,F,FORD MOTOR,SHORT,2016,8,2016-08-01
17778,494.5863500795413,2951.0,-0.042457264,BRK.A,BERKSHIRE HATHA,LONG,2016,9,2016-09-01
22111,182.71002594177375,1.68,-0.010339091,JNJ,JOHNSON & JOHNSO,LONG,2016,9,2016-09-01
47896,169.49720485476956,1.58,-0.013681536,JPM,JPMORGAN,LONG,2016,9,2016-09-01
90319,167.68104963719458,0.453,0.0177907866,GOOGL,ALPHABET,LONG,2016,9,2016-09-01
89179,158.24228584177837,2.45,0.0068354627,ANTM,ANTHEM,LONG,2016,9,2016-09-01
60628,157.2730077188528,2.9,0.061341263,FDX,FEDEX,LONG,2016,9,2016-09-01
86868,151.08092568031384,4.88,-0.048530002,GS,GOLDMAN SACHS,LONG,2016,9,2016-09-01
12490,148.45511276536405,3.29,-0.000388814,IBM,INTL BUS MACH,LONG,2016,9,2016-09-01
14008,145.39301438693207,3.02,-0.019310903,AMGN,AMGEN,LONG,2016,9,2016-09-01
22592,140.08885761567495,2.15,-0.01699318,MMM,3M,LONG,2016,9,2016-09-01
11850,138.72745898496902,0.63,0.001406603,XOM,EXXON MOBIL,LONG,2016,9,2016-09-01
92655,132.31774868529055,2.17,0.0334273201,UNH,UNITEDHEALTH,LONG,2016,9,2016-09-01
79323,125.00816004210846,1.26,0.002990273,ALL,ALLSTATE,LONG,2016,9,2016-09-01
59459,124.85557779884074,2.4,-0.029599343,TRV,TRAVELERS,LONG,2016,9,2016-09-01
55976,109.38234673584408,0.98,0.0093184809,WMT,WALMART,LONG,2016,9,2016-09-01
12052,107.27646070444614,2.48,0.0191141662,GD,GENERAL DYNAMICS,LONG,2016,9,2016-09-01
38703,103.75462509425058,1.03,-0.128546473,WFC,WELLS FARGO,LONG,2016,9,2016-09-01
18163,102.977940624834,1.03,0.0277464275,PG,PROCTER GAMBLE,LONG,2016,9,2016-09-01
17830,95.42765501447646,1.76,-0.04558196,UTX,UTC,LONG,2016,9,2016-09-01
14593,95.22991877785456,0.4175,0.0653042827,AAPL,APPLE,LONG,2016,9,2016-09-01
87055,92.1678452685444,1.77,-0.059302979,COST,COSTCO WHOLESALE,LONG,2016,9,2016-09-01
87842,88.30508343757532,1.28,0.0235326901,MET,METLIFE,LONG,2016,9,2016-09-01
22752,85.76467337962467,1.07,0.0010740713,MRK,"MERCK & CO., INC",LONG,2016,9,2016-09-01
21178,83.90785342229528,3.27,-0.013576137,LMT,LOCKHEED,LONG,2016,9,2016-09-01
26403,82.27480329553158,1.1,-0.01713837,DIS,WALT DISNEY,LONG,2016,9,2016-09-01
10104,80.95451339497714,0.61,-0.047264591,ORCL,ORACLE,LONG,2016,9,2016-09-01
70519,77.51578209175484,1.24,-0.01088291,C,CITIGROUP INC,LONG,2016,9,2016-09-01
14541,69.5006339868424,0.49,0.0230650265,CVX,CHEVRON,LONG,2016,9,2016-09-01
12060,67.80456440422638,2.56,-0.044694204,GE,GE,LONG,2016,9,2016-09-01
10145,67.42127023077768,1.6,-0.001228213,HON,HONEYWELL INTL,LONG,2016,9,2016-09-01
66181,62.97518868814673,1.6,-0.040760711,HD,HOME DEPOT,LONG,2016,9,2016-09-01
50876,62.3959221538221,0.88,0.0320829857,LLY,ELI LILLY,LONG,2016,9,2016-09-01
82800,59.69413299801883,0.26,0.018390223,SCCO,SOUTHERN COPPER,LONG,2016,9,2016-09-01
45751,59.66599284357844,0.69,-0.005818768,MMC,MARSH MCLENNAN,LONG,2016,9,2016-09-01
89525,59.383001105895374,0.46,0.0163490992,CMCSA,COMCAST,LONG,2016,9,2016-09-01
19393,59.37317129681074,0.77,-0.060663518,BMY,BRISTOLMYERS,LONG,2016,9,2016-09-01
17005,56.56698182508103,1.59,-0.047416311,CVS,CVS HEALTH,LONG,2016,9,2016-09-01
27959,54.53668356544692,1.68,0.0045702389,DUK,DUKE ENERGY,LONG,2016,9,2016-09-01
57904,52.99932510124826,0.91,-0.031340435,AFL,AFLAC,LONG,2016,9,2016-09-01
24643,48.82482440059943,0.32,0.0057524225,AA,ALCOA,LONG,2016,9,2016-09-01
56573,47.935315055986905,1.5,0.0135988878,ITW,ILLINOIS TOOL,LONG,2016,9,2016-09-01
19502,46.85439501162011,1.07,-0.001315058,WBA,WALGREENS BOOTS,LONG,2016,9,2016-09-01
87447,44.16220069032663,1.44,0.0010818109,UPS,UNITED PARCEL,LONG,2016,9,2016-09-01
15579,40.94349911695714,0.94,0.0090033269,TXN,TEXAS INSTRUMENT,LONG,2016,9,2016-09-01
82775,40.466581577716966,1.06,0.0424101796,HIG,HARTFORD FIN SER,LONG,2016,9,2016-09-01
66157,39.193315466200985,0.84,-0.022397103,USB,US BANCORP,LONG,2016,9,2016-09-01
64936,38.77108117731278,1.14,0.0012831846,D,DOMINION RESOURC,LONG,2016,9,2016-09-01
77605,38.49862034621944,0.27,-0.00103965,BSX,BOSTON SCIENT,LONG,2016,9,2016-09-01
13856,36.159481801297176,1.4,0.0187226847,PEP,PEPSICO,LONG,2016,9,2016-09-01
66093,34.28455384807584,0.74,-0.006804708,T,AT&T,LONG,2016,9,2016-09-01
48725,33.459950417940995,1.36,0.0207358316,UNP,UNION PACIFIC,SHORT,2016,9,2016-09-01
89258,33.15224694025796,2.66,0.0283966787,PRU,PRUDENTIAL FINL,SHORT,2016,9,2016-09-01
59328,32.99190003370373,0.8,0.0516250391,INTC,INTEL,SHORT,2016,9,2016-09-01
21371,30.1388761797541,1.24,-0.019292523,CAH,CARDINAL HEALTH,SHORT,2016,9,2016-09-01
65875,28.691132838191848,1.01,-0.006888368,VZ,VERIZON,SHORT,2016,9,2016-09-01
66800,27.71677829046638,1.23,-0.003041412,AIG,AIG,SHORT,2016,9,2016-09-01
44644,27.53804319972464,0.86,-0.012225394,ADP,ADP,SHORT,2016,9,2016-09-01
10107,26.930528058958792,0.76,0.002236467,MSFT,MICROSOFT,SHORT,2016,9,2016-09-01
13901,25.546517507182276,0.82,-0.034244437,MO,ALTRIA GROUP,SHORT,2016,9,2016-09-01
27887,25.413686427244727,0.56,0.0184175685,BAX,BAXTER INTL,SHORT,2016,9,2016-09-01
21936,25.06671134949084,0.61,-0.026924147,PFE,PFIZER INC,SHORT,2016,9,2016-09-01
89006,21.81097319540845,0.52,-0.020857461,MDLZ,MONDELEZ INTL,SHORT,2016,9,2016-09-01
18411,19.20023819906846,1.28,-0.000784504,SO,SOUTHERN CO,SHORT,2016,9,2016-09-01
11308,17.698503313800515,0.49,-0.017699438,KO,COCA- COLA,SHORT,2016,9,2016-09-01
77418,16.166202322221288,1.55,0.0151041305,TWX,TIME WARNER,SHORT,2016,9,2016-09-01
71563,14.459050488429114,0.73,-0.020459708,BBT,BB AND T,SHORT,2016,9,2016-09-01
19561,14.39768547404342,3.51,0.0174902935,BA,BOEING,SHORT,2016,9,2016-09-01
21776,10.852788752151485,0.91,-0.021082325,EXC,EXELON,SHORT,2016,9,2016-09-01
87137,9.60451301319047,0.09,0.0191860773,DVN,DEVON ENERGY,SHORT,2016,9,2016-09-01
49656,7.296373126863983,0.9,-0.043156498,BK,BONY MELLON,SHORT,2016,9,2016-09-01
43449,6.256161162865666,1.62,-0.002793836,MCD,MCDONALDS CP,SHORT,2016,9,2016-09-01
34833,3.9466407984085943,-0.15,-0.041449193,OXY,OCCIDENTAL,SHORT,2016,9,2016-09-01
76076,1.5474301875708534,0.61,0.0087058131,CSCO,CISCO SYSTEMS,SHORT,2016,9,2016-09-01
77178,-1.385012303837421,1.28,0.085894819,QCOM,QUALCOMM,SHORT,2016,9,2016-09-01
20482,-4.792053435659192,0.59,0.0062255223,ABT,ABBOTT,SHORT,2016,9,2016-09-01
52038,-5.464114944304988,0.63,-0.055155695,SYY,SYSCO,SHORT,2016,9,2016-09-01
17750,-7.122075574729649,1.52,-0.008008825,KMB,KIMBERLY CLARK,SHORT,2016,9,2016-09-01
13928,-11.497926700518924,-0.66,0.0587525476,COP,CONOCOPHILLIPS,SHORT,2016,9,2016-09-01
59408,-13.419093868682072,0.41,-0.030559343,BAC,BANK OF AMERICA,SHORT,2016,9,2016-09-01
68144,-14.835555159103327,0.91,-0.006326627,STI,SUNTRUST BANKS,SHORT,2016,9,2016-09-01
59176,-15.830401968074712,1.2,-0.023682783,AXP,AMERICAN EXPRESS,SHORT,2016,9,2016-09-01
75186,-23.402416823330093,0.34,0.003296523,SCHW,CHARLES SCHWAB,SHORT,2016,9,2016-09-01
14702,-27.514909436890637,0.66,0.0101887217,AMAT,APPLIED,SHORT,2016,9,2016-09-01
69032,-27.88225803126261,0.8,-0.0002,MS,MORGAN STANLEY,SHORT,2016,9,2016-09-01
86356,-29.02695881177371,0.45,0.0228100024,EBAY,EBAY,SHORT,2016,9,2016-09-01
77606,-32.545866837271724,0.8,-0.003129271,KSS,KOHLS,SHORT,2016,9,2016-09-01
22779,-33.96987888476511,1.37,-0.004096598,MSI,MOTOROLA,SHORT,2016,9,2016-09-01
61399,-34.07625858525933,0.88,-0.057018165,LOW,LOWES,SHORT,2016,9,2016-09-01
23819,-35.13048987054053,0.01,0.0474634018,HAL,HALLIBURTON,SHORT,2016,9,2016-09-01
27828,-45.46924076374356,0.36,0.0891528089,HPQ,HP,SHORT,2016,9,2016-09-01
22103,-46.8412450663175,0.96,0.0345380042,EMR,EMERSON ELECTRIC,SHORT,2016,9,2016-09-01
90386,-55.99028785006938,0.33,-0.177619379,MOS,MOSAIC CO,SHORT,2016,9,2016-09-01
49154,-56.97578794167005,1.04,-0.021713065,TGT,TARGET,SHORT,2016,9,2016-09-01
